SUNName,Scene,openAbilities,openRank,manmadeAbilities,manmadeRank,naturalAbilities,closedAbilities,closedRank,naturalRank
c_corridor_sun_axynfbmbehmldgyj,corridor_33,-2.544018146,1725,0.894531239,4947,-4.263810443,4.510187963,5125,406
k_kitchen_sun_ahovdllcccjqjyeb,kitchen_89,-2.54422285,1724,1.484620665,6046,-3.115058604,3.884502707,4625,1783
b_beauty_salon_sun_bfklnuzmbnbxxxdt,beauty_salon_35,-2.545174181,1723,1.633229638,6262,-3.120174075,4.222444765,4891,1782
k_kitchen_sun_aqgfsnmzvlkqgoqe,kitchen_186,-2.545235826,1722,1.396802813,5921,-3.511796343,4.656772782,5288,1228
d_dining_room_sun_bnomvtwuehwhrjil,dining_room_147,-2.545261651,1721,1.104441915,5407,-4.162259222,5.279213376,5917,495
l_living_room_sun_bmwohircuibatcju,living_room_170,-2.545844314,1720,1.098850283,5392,-3.149316483,3.806176955,4571,1725
h_hotel_room_sun_bntwkpgwdsoigwlz,hotel_room_89,-2.546977525,1719,2.053021853,6670,-3.152635312,4.544901269,5161,1720
l_living_room_sun_bgapwaawuqbkiyid,living_room_91,-2.548362911,1718,0.68324404,4528,-3.781093713,4.17453543,4844,887
b_bedroom_sun_adnfginlenkbvhpx,bedroom_52,-2.54865064,1717,0.293811564,3816,-1.699639224,5.356505795,5974,3132
l_living_room_sun_bimvouqwitanyjjc,living_room_114,-2.548831443,1716,0.206751766,3697,-2.679771874,3.182970115,4206,2344
b_bedroom_sun_aunacxjrjaxzatez,bedroom_309,-2.552311604,1715,1.054217272,5297,-3.863769546,5.092842599,5730,803
l_library_indoor_sun_baoowfnuobwpozae,library_indoor_2,-2.552743623,1714,2.56773612,6920,-4.770254396,4.205546083,4875,158
d_dining_room_sun_bxcqaxgkzjqlusrp,dining_room_216,-2.553674449,1713,0.580553237,4322,-1.95459175,3.696951868,4503,2952
h_home_office_sun_bxmxyrhruiklpmvc,home_office_58,-2.554130958,1712,0.82224891,4796,-3.083281081,5.492861792,6105,1837
l_lobby_sun_bmxwpcumlvbpausr,lobby_27,-2.555144468,1711,2.414116949,6869,-2.249438754,4.60509291,5229,2728
k_kitchen_sun_ajgbokvvhxdveawg,kitchen_112,-2.557355885,1710,-0.02129676,3403,-2.873403632,4.382781136,5004,2120
w_wet_bar_sun_bdycacjfaujxitbw,wet_bar_4,-2.557369796,1709,2.040120051,6663,-2.835771396,4.51061629,5127,2159
k_kitchen_sun_avhpffyerzxvntag,kitchen_232,-2.55873462,1708,2.123160792,6720,-2.926999679,4.598052784,5220,2032
l_living_room_sun_bsprppvdwqdmtdcz,living_room_241,-2.558768808,1707,0.989354572,5164,-2.592471526,4.868803147,5499,2438
c_courtroom_sun_ayfsvxmdkscgpamv,courtroom_17,-2.562340754,1706,1.111597455,5422,-2.994381229,3.104359341,4141,1958
d_dinette_vehicle_sun_bckdcfponivnvqfe,dinette_home_24,-2.564004969,1705,0.551119371,4252,-2.067236694,5.211008966,5842,2881
l_living_room_sun_azsrtxyncnvxjppe,living_room_23,-2.565768173,1704,0.556340999,4263,-3.511230418,5.650842794,6239,1230
h_hotel_room_sun_bdeeublvfvdkgegg,hotel_room_59,-2.566655525,1703,0.033219439,3471,-2.294787218,5.525518635,6129,2701
h_hotel_room_sun_aligxdeqtggcewaa,hotel_room_18,-2.568021894,1702,1.276585167,5724,-3.60762681,4.892729693,5529,1101
h_home_office_sun_bopxababztsymrvc,home_office_42,-2.568201675,1701,1.411331319,5940,-2.835466126,4.955661216,5593,2161
b_bedroom_sun_aivvmlhqwyrckldf,bedroom_127,-2.568208992,1700,0.007551717,3446,-3.901193788,4.507846865,5124,768
d_dining_room_sun_bftgmyzctdycguru,dining_room_68,-2.569454998,1699,0.950635352,5062,-4.034380712,5.548922438,6148,611
b_beauty_salon_sun_afoevftgexxwavgq,beauty_salon_6,-2.571722557,1698,1.736337565,6380,-3.513621615,3.697274481,4505,1223
l_living_room_sun_bjviujlvrlqbbixl,living_room_135,-2.571825673,1697,0.678519456,4517,-3.181106044,4.792054813,5419,1684
b_bedroom_sun_aotqgfkvkqyyeusc,bedroom_213,-2.572922007,1696,0.887514162,4941,-3.02205901,3.949430472,4680,1923
d_dining_room_sun_bnufwcennwzujnvz,dining_room_152,-2.576247596,1695,1.244520445,5664,-2.794883982,4.377548886,5002,2208
b_bedroom_sun_ammkctjsyrpuxdba,bedroom_181,-2.578218236,1694,-0.136186932,3274,-2.314655391,4.130580909,4808,2684
b_bus_interior_sun_awrkbvmnpdyrnaxy,bus_interior_10,-2.578414565,1693,1.911703523,6553,-4.035555163,5.598813668,6200,609
d_dining_room_sun_bmwfqmyfpxwwfwgf,dining_room_137,-2.579604479,1692,0.924752314,5008,-3.305602789,5.302968111,5935,1531
l_living_room_sun_beedelobizyweryx,living_room_69,-2.579752114,1691,0.383017268,3959,-2.933396158,4.542272699,5159,2027
k_kitchen_sun_amgkcbncvhsceeuq,kitchen_145,-2.580498743,1690,1.425041467,5960,-3.734640551,5.263521387,5903,948
b_bedroom_sun_aaiboxbydyoflaey,bedroom_5,-2.581414832,1689,-0.122547976,3289,-4.119879761,20.83596648,7012,528
h_hotel_room_sun_asffviolgrqrxxwp,hotel_room_37,-2.582377718,1688,1.206163334,5578,-2.480882183,4.257964884,4921,2537
h_hotel_room_sun_bbwrubeldfywclri,hotel_room_56,-2.584603949,1687,1.512034591,6081,-2.382140067,7.147355717,6907,2619
a_auditorium_sun_bekewxldnuprmsha,auditorium_18,-2.585742963,1686,1.081869144,5355,-3.887576786,3.1989874,4218,779
k_kitchen_sun_aygobsrxfqaucfue,kitchenette_2,-2.586236799,1685,1.21271035,5587,-2.921050829,4.574581843,5194,2045
d_dining_room_sun_bhaqrcjarpodmcji,dining_room_84,-2.587503223,1684,1.489192229,6053,-4.275588604,4.53125368,5150,394
b_bedroom_sun_agjnfwpwcehtyqmw,bedroom_87,-2.588413501,1683,0.63027534,4418,-3.349565819,4.636356716,5268,1468
l_lecture_room_sun_beymjwotnrqyhzra,lecture_room_18,-2.588591271,1682,2.639658878,6932,-3.872490117,3.945161431,4676,792
b_bedroom_sun_apdbxloxzeilxafq,bedroom_217,-2.588880147,1681,0.743088129,4637,-2.836799114,4.560871097,5179,2155
n_nursery_sun_ammfqccghdnxfyso,nursery_22,-2.590000307,1680,0.130431694,3592,-2.647623676,5.657198061,6246,2379
d_dining_room_sun_ambttkpupkvagedg,dining_car_11,-2.590314348,1679,1.542376207,6130,-3.50846896,4.209886552,4880,1236
l_living_room_sun_bobrxtikmueawbvq,living_room_185,-2.590683065,1678,0.683684398,4530,-3.08106231,5.376514208,5993,1840
d_dining_room_sun_bgdorttqxczxrvjo,dining_room_76,-2.591935682,1677,1.156879527,5500,-4.455301567,4.2966855,4944,304
k_kindergarden_classroom_sun_amhygsoqlfgvcnwn,kindergarden_classroom_4,-2.594053878,1676,1.311309933,5785,-3.076919799,3.657029169,4478,1846
d_dining_room_sun_bfnrqaozcrweawiq,dining_room_67,-2.594184266,1675,3.034668841,6987,-3.167686558,4.336059701,4968,1700
b_bedroom_sun_aqvrerfkohoyqnps,bedroom_244,-2.594982564,1674,0.410756591,4002,-2.799507025,4.702406231,5328,2200
b_bedroom_sun_agkufidrkqwbvayb,bedroom_88,-2.596001928,1673,-0.243328711,3182,-3.90639876,4.709934559,5335,757
b_biology_laboratory_sun_aixamttniqkzhijr,biology_laboratory_2,-2.59803276,1672,2.456090969,6882,-4.210345663,3.764841234,4538,445
m_monastery_outdoor_sun_buynrzotfwakwmca,monastery_outdoor_23,-2.598077545,1671,0.426072853,4026,-2.104605044,3.218504859,4229,2853
b_bedroom_sun_ahjhpbqctyzodupz,bedroom_104,-2.601400946,1670,0.672831669,4509,-4.625811625,4.663827392,5301,211
p_poolroom_home_sun_bbmmqgahasfltmcw,poolroom_home_27,-2.602415781,1669,1.176289645,5529,-3.100062628,5.792314868,6356,1813
p_playroom_sun_agwoyynjophexdrr,playroom_2,-2.602823238,1668,1.374110073,5880,-4.304373449,4.774797862,5400,378
b_bedroom_sun_aplvhcyaotxpgipe,bedroom_224,-2.602970601,1667,1.421069232,5951,-3.503096748,5.981583237,6465,1250
p_playroom_sun_anuvusdcoiiwykfa,playroom_6,-2.603301444,1666,1.204272092,5572,-4.332320439,4.834259113,5458,363
d_dining_room_sun_bbgenrvffqbmcefs,dining_room_29,-2.603800773,1665,-0.048775331,3376,-2.810567785,5.380562557,5999,2187
b_bedroom_sun_aaajwnfblludyasb,bedroom_1,-2.605948015,1664,0.571958178,4306,-2.835832815,5.007596553,5643,2158
k_kitchen_sun_anbqoyitlozwisvu,kitchen_149,-2.608512322,1663,1.449413261,5995,-2.759017848,4.909564279,5551,2248
p_poolroom_home_sun_bisrgzazogatmizy,poolroom_home_33,-2.609356998,1662,1.054433654,5298,-2.920384632,3.59553385,4440,2047
c_courtroom_sun_acafxnfmbtjoupvz,courtroom_3,-2.610372365,1661,0.944699188,5052,-4.730346633,3.269058563,4263,165
a_art_studio_sun_beuiispujeomkizg,art_studio_10,-2.610854144,1660,1.35726191,5852,-3.184036659,4.549278407,5170,1678
o_office_building_sun_bpspeaydwovprwlq,office_13,-2.613175475,1659,1.269839699,5710,-3.092503605,5.077669693,5719,1828
p_poolroom_home_sun_aasbuyeuxyzmobik,poolroom_establishment_8,-2.613568863,1658,1.342026431,5824,-3.815649284,4.392776642,5013,850
l_living_room_sun_bmljhyjqqlbbtxau,living_room_165,-2.61459607,1657,1.257920937,5685,-2.289450917,3.975946841,4700,2703
l_living_room_sun_bzclxvugrhpdwxna,living_room_306,-2.615065389,1656,1.995963845,6635,-3.830202087,4.666939568,5306,828
k_kitchen_sun_aelpnoofufvvqqhf,kitchen_50,-2.615502447,1655,2.546006855,6911,-4.853006183,5.205483404,5835,133
d_dining_room_sun_akbleekuhmmdqosf,dining_room_10,-2.616507457,1654,1.212497717,5586,-3.200458441,5.33673313,5959,1655
m_manufactured_home_sun_biiathvgpwisiwlj,manufactured_home_26,-2.61730314,1653,0.954802858,5075,-1.964496129,4.768845411,5392,2946
p_parlor_sun_bsthsjctocamluvy,parlor_32,-2.617571628,1652,0.789260859,4721,-3.922889399,4.247493222,4908,734
w_waiting_room_sun_boddfuudldlulxao,waiting_room_50,-2.617898564,1651,0.475347933,4099,-5.31321068,4.837272803,5465,54
b_bathroom_sun_aiksqkpgryhzwevk,bathroom_37,-2.62031922,1650,0.380887764,3954,-4.198421003,6.688189875,6799,454
p_poolroom_home_sun_brfjqwudjlgxmdwb,poolroom_home_46,-2.620898773,1649,1.888141542,6531,-3.945065025,4.922624304,5565,711
r_recreation_room_sun_awyavqujzcqvwsab,recreation_room_16,-2.620957761,1648,0.859181621,4883,-4.154155188,4.145073497,4818,505
r_reception_sun_aarcjrbardafjfpw,reception_1,-2.621361953,1647,0.191936964,3668,-1.890031481,4.079034641,4770,2994
r_restaurant_sun_aejcenkzwtxncluc,restaurant_11,-2.62205841,1646,1.04481456,5274,-3.261203847,4.282508742,4935,1584
h_hotel_room_sun_bijvwpanslnaqpxx,hotel_room_77,-2.622592703,1645,0.702611547,4566,-2.506590804,5.201868678,5829,2512
d_dining_room_sun_bdrwdpogmgtoddsq,dining_room_50,-2.622949018,1644,0.454324049,4067,-3.580721178,4.133006276,4809,1137
b_bedroom_sun_aaytunsiifsmpgal,bedroom_16,-2.623191458,1643,1.040552669,5261,-3.609100963,3.791130679,4560,1097
u_underwater_coral_reef_sun_bfgwwpmbkcmxwkon,underwater_coral_reef_28,-2.624652072,1642,-5.431907177,483,1.02530835,0.049262159,1582,5586
d_dining_car_sun_avoqdhaauyjkeoce,dining_car_5,-2.62715498,1641,2.940855659,6979,-4.521918917,5.794030196,6358,263
p_parlor_sun_bphooepdqwmlbjsu,parlor_25,-2.629506335,1640,1.770649079,6424,-4.374764398,2.757938066,3938,344
d_dining_room_sun_bqfpgcttfsyaihon,dining_room_172,-2.629792735,1639,1.312783673,5788,-3.025880473,4.17859206,4850,1918
p_parlor_sun_btpqhbapwezypiev,parlor_33,-2.631798593,1638,0.612201013,4385,-1.618469523,4.097491648,4788,3210
c_cafeteria_sun_brwfhwfvwprvdnsg,cafeteria_18,-2.631981349,1637,1.934188406,6584,-4.179418578,3.470404471,4373,479
b_bathroom_sun_aqrpegblszgcoujh,bathroom_86,-2.633790883,1636,1.59666936,6200,-2.91920364,4.937425703,5573,2048
w_waiting_room_sun_breshxktngoefxit,waiting_room_65,-2.636202723,1635,0.784276284,4709,-3.321023418,4.039181395,4741,1511
w_wet_bar_sun_bltlxhtfibkrsisk,wet_bar_15,-2.636391811,1634,1.330195338,5809,-3.320303942,4.721064176,5343,1512
d_dining_room_sun_bkyvorcnkqdkfrlv,dining_room_119,-2.637045518,1633,2.4255109,6875,-2.388899601,5.618952423,6213,2616
l_living_room_sun_benkystkhccbmump,living_room_74,-2.638736659,1632,1.486942781,6051,-4.006640424,5.105068766,5739,637
p_parlor_sun_bfkhcaxhnrdckzon,parlor_7,-2.63885447,1631,1.659754456,6301,-3.863463962,4.906471569,5547,805
k_kitchen_sun_axvexejcndazoqxl,kitchen_259,-2.638933669,1630,1.863240875,6514,-2.95213514,4.822843797,5444,2003
k_kitchen_sun_atgzwnczaxwddrai,kitchen_215,-2.642842059,1629,1.628842154,6255,-4.177956828,5.031729527,5671,483
b_bedroom_sun_aaenffovjkvcyphj,bedroom_3,-2.643221545,1628,-0.260208443,3163,-2.366288962,5.431151168,6046,2640
d_dining_room_sun_bqkednypbqmsyyna,dining_room_174,-2.643537856,1627,0.111142164,3569,-2.369451973,5.198056017,5823,2635
l_living_room_sun_bfpozhibaesbaurc,living_room_88,-2.643683265,1626,0.970390775,5110,-3.237823866,4.808735931,5434,1609
l_living_room_sun_aqaaoobnuvxivlmt,living_room_10,-2.645439416,1625,0.734486807,4625,-2.459654766,4.751741809,5374,2558
p_playground_sun_bjirabrawmznrrls,playground_53,-2.645503311,1624,0.026788025,3464,-1.442621681,4.715522943,5342,3338
l_living_room_sun_bepoubsjpcqxmbwz,living_room_77,-2.6459746,1623,0.419570302,4017,-4.248128836,7.817876982,6975,420
k_kitchen_sun_aiglcvlromhhtwwt,kitchen_99,-2.646600043,1622,1.194369519,5556,-2.502069925,6.429395821,6698,2514
b_bedroom_sun_arjsqcopaxxwzmuo,bedroom_252,-2.646677897,1621,1.492221389,6062,-4.093293016,5.663986718,6255,554
w_waiting_room_sun_bshanedysmzeeaql,waiting_room_70,-2.646868759,1620,2.307602067,6829,-3.088516057,4.528558382,5148,1831
l_lobby_sun_bntdhpqeejymbasj,lobby_28,-2.647456844,1619,0.831514332,4817,-3.013534396,3.782652623,4555,1930
c_cubicle_office_sun_axwbqpyxfyevyyax,cubicle_office_40,-2.648810124,1618,1.608209272,6216,-3.497296194,3.969490229,4698,1261
b_bedroom_sun_aduqewuvfehllwdd,bedroom_55,-2.650300393,1617,0.666313506,4492,-3.073837667,7.084558641,6896,1851
r_recreation_room_sun_aavuoscaegpbwspj,recreation_room_3,-2.653193457,1616,0.744077475,4639,-3.060383505,5.19081371,5809,1870
d_dinette_home_sun_bnxliptkhrrjansj,dinette_home_11,-2.654520507,1615,1.634870408,6265,-4.253432791,5.891726685,6414,415
d_dining_room_sun_bnplgulsibpumshs,dining_room_149,-2.654993271,1614,1.791593527,6441,-4.178297483,4.439681128,5058,481
l_living_room_sun_bwshffsfegccikly,living_room_284,-2.654999054,1613,1.185227477,5545,-3.121530424,4.354847552,4983,1780
g_gift_shop_sun_bgjqgwpsbclcnhct,gift_shop_9,-2.656144319,1612,0.666569683,4493,-3.164102597,5.534171031,6136,1707
l_library_indoor_sun_bkkjoqivtiayslib,library_indoor_23,-2.657147119,1611,2.894791215,6973,-4.193407802,4.153161356,4821,463
b_bedroom_sun_auchcfrzziwwieoj,bedroom_303,-2.657224115,1610,0.754847805,4661,-2.679704438,5.894992451,6417,2345
o_office_building_sun_bepdvqmuzuzpymyk,office_5,-2.657289535,1609,1.56187296,6159,-3.650520896,5.350601512,5969,1051
l_living_room_sun_alrsfghejkolunsi,living_room_4,-2.657322991,1608,1.242426047,5659,-2.961453027,4.545724196,5165,1995
d_dinette_vehicle_sun_btogbkdjkykdbedt,dinette_vehicle_51,-2.658888651,1607,0.32045392,3861,-2.364621351,6.318678166,6660,2643
b_bathroom_sun_aapitsgbtktqubfy,bathroom_2,-2.658985622,1606,0.89596788,4952,-4.553431186,6.294824083,6648,250
r_recreation_room_sun_aahfqqcmvkdkcopk,recreation_room_1,-2.660080825,1605,2.101582149,6706,-3.529457086,5.566579334,6171,1203
d_dining_room_sun_boqhgkhpppykqmtl,dining_room_162,-2.660411911,1604,1.194811559,5559,-3.745532958,5.776950332,6341,936
r_restaurant_sun_avhpikmbkgtbllzo,restaurant_28,-2.660460694,1603,1.233373581,5634,-3.472225455,3.795114275,4563,1299
n_nursery_sun_adiytnlvdcsvfsjm,nursery_6,-2.660526231,1602,0.753643946,4659,-4.473303489,4.913010772,5555,292
b_bedroom_sun_ahvefqnrqfpxtzoa,bedroom_115,-2.661785472,1601,0.725083911,4605,-3.424132343,6.00743482,6479,1366
d_dining_car_sun_ajrqfavzgvbwhdxl,dining_car_1,-2.663622117,1600,2.112386416,6712,-4.070569098,5.016844284,5651,575
p_poolroom_home_sun_bfzfvstbnzxzvhep,poolroom_home_31,-2.665422959,1599,2.050544267,6667,-3.007614475,5.526849801,6130,1940
p_poolroom_home_sun_auwoabfdyioloajq,poolroom_home_17,-2.66652965,1598,0.655408115,4465,-3.006456651,4.51149988,5129,1945
b_bedroom_sun_adhrcixjomrklnnl,bedroom_46,-2.666709411,1597,0.934676035,5026,-4.185589989,5.033515824,5672,472
p_parlor_sun_bsowiubwixgcchng,parlor_31,-2.669416356,1596,1.29809716,5755,-4.382354734,4.37504293,5000,340
l_living_room_sun_avhznjbfzcjjdeoo,living_room_16,-2.670188655,1595,1.130687355,5453,-2.612242275,4.220472304,4888,2416
r_recreation_room_sun_auttqxmrchikraeo,recreation_room_13,-2.671449905,1594,0.828914254,4810,-4.066997229,5.615601018,6209,581
l_living_room_sun_bnfiuqyzhfabmjhj,living_room_173,-2.671503573,1593,1.824975332,6469,-2.298977387,4.712544299,5340,2696
k_kitchen_sun_awvlwaynzureoabt,kitchen_249,-2.671754455,1592,1.991935302,6631,-3.166265317,4.360359213,4987,1705
k_kitchen_sun_aqryhfhyierxdzxi,kitchen_193,-2.673021849,1591,1.493835359,6063,-3.45970019,4.18575211,4856,1310
d_dining_room_sun_bmhqoufuiunpreug,dining_room_134,-2.673540448,1590,0.555409903,4260,-2.856118206,3.823388807,4591,2136
p_poolroom_establishment_sun_awygtkkniwhoganx,poolroom_home_2,-2.675169663,1589,2.159315008,6738,-3.112735667,5.335331497,5958,1788
b_bedroom_sun_aahgqdnvrazptqfu,bedroom_4,-2.677393728,1588,2.639824927,6933,-2.144298943,5.195677911,5818,2828
l_living_room_sun_bxachoujsafbdkjy,living_room_289,-2.678897171,1587,1.685583224,6326,-2.93770394,4.074154991,4769,2019
h_hotel_room_sun_bcieuergqppkszch,hotel_room_57,-2.679931568,1586,0.137106306,3605,-3.52737086,4.042199831,4743,1208
l_living_room_sun_buwhnmarznkjrpsn,living_room_267,-2.680393264,1585,2.914050506,6977,-1.634750336,4.687623148,5315,3192
b_bedroom_sun_abfukgjexiwonarv,bedroom_19,-2.681617368,1584,1.407940945,5934,-3.825118725,5.287680276,5922,838
b_bedroom_sun_axykinrbqfohzbdr,bedroom_354,-2.682163332,1583,0.323804181,3866,-3.964522466,5.843282856,6383,694
d_dining_room_sun_aspfanuyskhayuez,dining_room_14,-2.683204126,1582,2.515878532,6904,-3.299843516,4.368184394,4990,1536
k_kitchenette_sun_ahkgutvshxpkfszp,kitchen_7,-2.684259731,1581,2.106809936,6708,-3.970894781,4.957471745,5597,689
o_office_building_sun_bjoelbptplarjlpd,office_10,-2.685461483,1580,0.109873465,3567,-3.218872516,5.858199384,6392,1633
k_kitchen_sun_acwjdupvyjsugpay,kitchen_39,-2.686181343,1579,0.332835577,3883,-3.791076505,5.926487467,6433,872
b_balcony_interior_sun_buumcxwfjfqczyql,balcony_interior_38,-2.686295549,1578,0.559331753,4269,-2.742255741,5.203066573,5833,2266
b_bedroom_sun_aplwocfabmhusnwh,bedroom_225,-2.687788008,1577,0.017980742,3454,-3.035080197,6.017264615,6483,1902
b_banquet_hall_sun_baxteygyigqyqzum,banquet_hall_2,-2.687940976,1576,1.838742148,6484,-3.78447317,5.089436387,5728,879
p_playroom_sun_bsyhgklfppbarzav,playroom_30,-2.688012014,1575,3.566181389,7025,-4.912736681,6.089992647,6533,116
a_attic_sun_adulgetnnmyzxmpm,attic_7,-2.69023751,1574,0.719932441,4598,-3.594359054,5.067984145,5704,1120
l_living_room_sun_bonotjuqxzzfkwjc,living_room_192,-2.691256355,1573,1.276572823,5723,-2.999959256,4.323780119,4962,1952
d_dinette_vehicle_sun_byncdmkodpmoufhg,dinette_vehicle_69,-2.693286077,1572,0.281061774,3802,-4.061356261,6.500203566,6735,590
c_corridor_sun_ammivmrxqgtjcxyp,corridor_16,-2.693397967,1571,1.993357643,6633,-3.147912902,4.46450692,5088,1726
b_bedroom_sun_asfpnltixewczxee,bedroom_265,-2.693917964,1570,-0.374012707,3041,-3.426873004,5.758822993,6316,1362
k_kitchen_sun_ahmxuekfssakrqmm,kitchen_88,-2.694330738,1569,1.476452084,6037,-2.726322036,5.038209539,5674,2288
k_kitchen_sun_awbyfefkbcrlrqws,kitchen_243,-2.695406214,1568,1.034779994,5249,-3.444218084,5.155758448,5785,1339
b_bedroom_sun_aemtxvkmowlcrlqk,bedroom_63,-2.695492323,1567,0.44367735,4053,-3.181412015,5.242177938,5888,1682
b_bedroom_sun_ajiatvpdubzytycg,bedroom_137,-2.698561134,1566,0.904918533,4967,-2.948995458,5.376791516,5994,2008
b_bedroom_sun_bndylgubeqowfdsh,bedroom_394,-2.699034693,1565,-0.223925309,3198,-2.777951573,4.435623815,5054,2231
w_waiting_room_sun_bxunojwviwturtow,waiting_room_83,-2.699615612,1564,1.303423927,5770,-2.493364927,4.54858331,5169,2522
b_bedroom_sun_awisvwxuwigpvkit,bedroom_333,-2.701370032,1563,1.162701092,5508,-2.284590455,5.440020978,6057,2706
d_dinette_vehicle_sun_bnkrtesxmaerkwpv,dinette_home_38,-2.701712355,1562,0.069830766,3524,-3.565381574,4.858058094,5489,1157
w_waiting_room_sun_baaowzhewbgbhusy,waiting_room_13,-2.703446655,1561,0.987169602,5160,-2.244925535,3.788710937,4559,2732
d_dining_room_sun_bkgvhjynvibtlkkw,dining_room_113,-2.706552607,1560,-0.332719812,3092,-2.582452488,6.176984818,6579,2445
a_apartment_building_outdoor_sun_axkbqclkysrdwbgr,apartment_building_outdoor_66,-2.70655276,1559,1.468330958,6027,-2.420228298,2.133280366,3437,2588
d_dining_room_sun_aummkrouaigwkmub,dining_room_16,-2.707115778,1558,1.480657799,6041,-4.574831817,4.95222389,5588,240
b_beauty_salon_sun_asuvcxkvfdwwxcct,beauty_salon_19,-2.707980765,1557,1.657519723,6293,-2.570067654,4.205072622,4874,2461
l_living_room_sun_btspsxvucmkbhgyv,living_room_253,-2.708620391,1556,1.60990727,6222,-3.48535428,3.796170188,4565,1281
b_bedroom_sun_acrblweratfwhjlk,bedroom_39,-2.708916617,1555,0.753743597,4660,-2.951710648,6.083857054,6528,2005
k_kitchen_sun_alyergctkjrpiwgr,kitchen_142,-2.708982837,1554,2.794048925,6959,-3.58408381,4.956457245,5595,1135
d_dining_room_sun_bufdvpbsyfromtaq,dining_room_197,-2.709294106,1553,1.237198232,5647,-3.199069758,6.194495774,6589,1660
a_attic_sun_azudimoqixsjntuw,attic_56,-2.709730701,1552,0.683223565,4527,-3.314932175,5.196526928,5820,1517
h_hotel_room_sun_bvlyydwlfsqjtzro,hotel_room_116,-2.71082766,1551,0.075407812,3529,-2.50058534,4.79554972,5420,2516
h_hotel_room_sun_adtppuzmxuibmtyz,hotel_room_5,-2.710923983,1550,1.43246154,5972,-2.875421624,4.396455756,5016,2117
p_poolroom_home_sun_avhpfebliyvimtbl,poolroom_home_18,-2.710928461,1549,0.419673066,4018,-2.782457148,4.192794087,4863,2225
d_dining_room_sun_bzlsqoylpljvtxhc,dining_room_229,-2.711000437,1548,1.83065037,6476,-3.978014286,4.990689613,5627,670
b_berth_sun_ahmfraigrlfmamsd,berth_6,-2.711066636,1547,0.237469094,3742,-3.300890178,5.812108686,6370,1535
g_general_store_indoor_sun_bqbmfrcrznikwogo,general_store_indoor_7,-2.712176707,1546,2.180052562,6757,-2.952583602,5.902790397,6422,2002
b_bedroom_sun_akdtebdtlntpxclu,bedroom_143,-2.713438843,1545,1.528972385,6113,-3.952553818,4.545151141,5162,706
